종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5300","-160","-2.93","5450","5450","5260","66714","354928530","248158163500","46822295"
"006840","AK홀딩스","21000","-600","-2.78","21400","21400","20500","50468","1055142950","278198781000","13247561"
"027410","BGF","5030","-40","-0.79","5080","5100","5000","66343","333930100","481455458730","95716791"
"282330","BGF리테일","161500","-1500","-0.92","161000","165000","159500","21923","3548633000","2791350819000","17283906"
"138930","BNK금융지주","7790","-190","-2.38","7920","7930","7750","1390151","10879016500","2539035566340","325935246"
"001460","BYC","449000","-10000","-2.18","459000","459000","448000","2587","1170043500","280452135000","624615"
"001465","BYC우","173000","-5000","-2.81","176000","178000","173000","142","24722000","37261605000","215385"
"001040","CJ","81400","-1300","-1.57","81800","82600","81000","42971","3509175300","2375007637200","29176998"
"079160","CJ CGV","24850","-750","-2.93","25300","25400","24500","361121","8997017350","1014081931100","40808126"
"00104K","CJ4우(전환)","72500","-1200","-1.63","73000","73100","71700","1835","132984500","306422120000","4226512"
"000120","CJ대한통운","123500","-500","-0.40","123500","125000","122000","37325","4597237000","2817324484000","22812344"
"011150","CJ씨푸드","3600","-100","-2.70","3690","3690","3595","92824","336908440","129350782800","35930773"
"011155","CJ씨푸드1우","37050","50","0.14","38200","38200","37000","75","2788500","7410000000","200000"
"001045","CJ우","47950","-900","-1.84","48850","48850","47950","1214","58554650","108377692850","2260223"
"097950","CJ제일제당","374000","-6500","-1.71","376000","381000","369500","32302","12077843500","5630265564000","15054186"
"097955","CJ제일제당 우","160500","-3500","-2.13","163000","164000","160500","1766","285928500","213052996500","1327433"
"000590","CS홀딩스","68200","-800","-1.16","69200","69800","68200","5573","383962800","78735672400","1154482"
"012030","DB","844","-21","-2.43","860","864","844","450077","383178645","169790799452","201173933"
"016610","DB금융투자","6070","-170","-2.72","6240","6240","6050","181033","1110096990","257649581230","42446389"
"005830","DB손해보험","61400","1100","1.82","59200","61700","59200","235297","14347441500","4347120000000","70800000"
"000990","DB하이텍","69700","200","0.29","68100","70900","68000","1141616","79411080800","3094581583600","44398588"
"000995","DB하이텍1우","95300","-1400","-1.45","96700","97000","95200","349","33569100","10703714800","112316"
"139130","DGB금융지주","9230","-110","-1.18","9250","9260","9130","405497","3720589280","1561216038590","169145833"
"001530","DI동일","216500","-8500","-3.78","223000","224500","216000","5552","1213932000","543556807500","2510655"
"000210","DL","59700","-700","-1.16","59500","60500","59100","35781","2133482200","1251066274800","20955884"
"001880","DL건설","26350","-650","-2.41","26900","26950","26200","10057","266556500","581104033400","22053284"
"000215","DL우","36200","-600","-1.63","36750","36750","35650","324","11722050","61037363000","1686115"
"375500","DL이앤씨","122000","-1500","-1.21","121500","124000","121000","145624","17791764000","2361766036000","19358738"
"37550K","DL이앤씨우","65200","-1100","-1.66","66400","66400","64400","1904","124397900","137825302000","2113885"
"004840","DRB동일","4935","-175","-3.42","5100","5110","4855","34128","169062055","98354550000","19930000"
"155660","DSR","5240","-200","-3.68","5450","5490","5210","62492","332972010","83840000000","16000000"
"069730","DSR제강","4305","-205","-4.55","4510","4585","4290","83096","366411255","61992000000","14400000"
"017940","E1","48800","2100","4.50","46650","50500","46650","117459","5724725150","334768000000","6860000"
"365550","ESR켄달스퀘어리츠","6100","20","0.33","6050","6100","6030","189863","1152986450","1299842900000","213089000"
"383220","F&F","818000","-18000","-2.15","829000","840000","806000","16078","13155414000","6267037470000","7661415"
"007700","F&F홀딩스","25700","-1100","-4.10","26550","26800","25650","33595","874707600","1005239231900","39114367"
"114090","GKL","14350","-700","-4.65","14800","14850","14250","411960","5968237450","887628864500","61855670"
"078930","GS","40800","450","1.12","39800","41000","39800","249957","10143607800","3790947422400","92915378"
"006360","GS건설","41500","-400","-0.95","41250","42300","41100","513613","21356002050","3551631835000","85581490"
"001250","GS글로벌","2470","250","11.26","2190","2540","2180","8546013","20437784735","203858397080","82533764"
"007070","GS리테일","26150","-400","-1.51","26250","26400","25950","223338","5832207550","2738373660300","104717922"
"078935","GS우","34050","0","0.00","33950","34100","33750","4209","142832550","60773325300","1784826"
"012630","HDC","7490","-140","-1.83","7550","7630","7470","157561","1185151320","447465490290","59741721"
"039570","HDC랩스","10300","-50","-0.48","10500","10500","10200","22605","233176550","267363290300","25957601"
"089470","HDC현대EP","4650","-85","-1.80","4710","4730","4615","57192","265597720","148335000000","31900000"
"294870","HDC현대산업개발","15600","-550","-3.41","16000","16150","15550","710982","11253176500","1028154348000","65907330"
"097230","HJ중공업","7240","-230","-3.08","7470","7470","7150","41221","298249690","602905794440","83274281"
"011200","HMM","30550","-200","-0.65","30900","31550","30250","9962246","307114396250","14940156602800","489039496"
"082740","HSD엔진","9150","-240","-2.56","9480","9790","9150","1913063","18178231660","427499400900","46721246"
"003560","IHQ","1110","-60","-5.13","1170","1185","1105","896321","1020835225","162321680280","146235748"
"175330","JB금융지주","8140","-90","-1.09","8200","8210","8060","414416","3356364920","1603440757160","196982894"
"234080","JW생명과학","14850","-100","-0.67","14950","15350","14750","91692","1379819100","235143126900","15834554"
"001060","JW중외제약","22400","-850","-3.66","23600","23700","22400","132228","3057887200","496789014400","22178081"
"001067","JW중외제약2우B","61800","-600","-0.96","62400","62400","60400","285","17446600","6360888600","102927"
"001065","JW중외제약우","34250","-50","-0.15","34300","34300","33350","403","13616350","6258673750","182735"
"096760","JW홀딩스","3635","-55","-1.49","3655","3690","3600","84512","309405870","256066506310","70444706"
"105560","KB금융","61000","-1200","-1.93","61500","62200","60400","1169608","71385978600","25364283120000","415807920"
"002380","KCC","312000","-11000","-3.41","317500","321500","310000","66174","20816726000","2772578952000","8886471"
"344820","KCC글라스","56800","-1000","-1.73","57100","57200","56500","26599","1511198300","907125081600","15970512"
"009070","KCTC","5350","-240","-4.29","5570","5730","5300","250273","1379641460","160500000000","30000000"
"009440","KC그린홀딩스","4000","-125","-3.03","4100","4100","3985","37860","152260790","89739920000","22434980"
"119650","KC코트렐","5260","-260","-4.71","5430","5510","5220","67456","360825420","92576000000","17600000"
"092220","KEC","2875","-150","-4.96","2975","3000","2875","3058182","8957060565","416150905375","144748141"
"016380","KG동부제철","10100","-300","-2.88","10350","10450","10000","154701","1580627050","1010089859700","100008897"
"016385","KG동부제철우","96500","-3500","-3.50","100000","103000","96500","266","25997700","5151652500","53385"
"001390","KG케미칼","28150","750","2.74","26950","28900","26550","108577","2995008500","390330602400","13866096"
"033180","KH 필룩스","1985","-115","-5.48","2075","2095","1975","789779","1592157900","280468635655","141294023"
"001940","KISCO홀딩스","15750","-400","-2.48","16000","16150","15550","25494","404456850","291002985000","18476380"
"025000","KPX케미칼","52900","-200","-0.38","53100","53100","52000","2541","133636200","256036000000","4840000"
"092230","KPX홀딩스","60000","-200","-0.33","60000","60000","59300","1550","92512200","253478760000","4224646"
"000040","KR모터스","751","-27","-3.47","777","780","750","225592","171738765","72199163368","96137368"
"044450","KSS해운","11850","-350","-2.87","12450","12800","11750","848782","10443581750","274752678000","23185880"
"030200","KT","31850","-200","-0.62","31750","31850","31450","676956","21449423850","8316411084800","261111808"
"033780","KT&G","79700","-400","-0.50","79800","80200","79100","315241","25100008700","10942212010900","137292497"
"030210","KTB투자증권","4960","-120","-2.36","5070","5070","4950","174804","872858780","299157896320","60314092"
"058850","KTcs","2140","-75","-3.39","2215","2225","2135","156167","338897020","91345900000","42685000"
"058860","KTis","2215","-30","-1.34","2235","2280","2185","143431","320661080","77086430000","34802000"
"093050","LF","17300","0","0.00","17250","17350","17000","49843","854864150","505852000000","29240000"
"003550","LG","73700","-2100","-2.77","75000","75200","72900","312305","23107057500","11593083184100","157300993"
"034220","LG디스플레이","18400","-750","-3.92","18850","18950","18300","2999382","55650084000","6583808880000","357815700"
"051900","LG생활건강","956000","-19000","-1.95","964000","971000","947000","77787","74478650058","14930996332000","15618197"
"051905","LG생활건강우","544000","-14000","-2.51","556000","558000","541000","3705","2026192000","1142235168000","2099697"
"373220","LG에너지솔루션","416500","-25500","-5.77","435000","438000","416000","883314","374397576000","97461000000000","234000000"
"003555","LG우","61200","-100","-0.16","61300","61300","60200","6989","424697100","184923144000","3021620"
"032640","LG유플러스","13200","50","0.38","13000","13250","13000","900739","11831075350","5763269965200","436611361"
"011070","LG이노텍","323000","-12000","-3.58","329000","335000","322000","425622","139267962500","7644475561000","23667107"
"066570","LG전자","124000","-1500","-1.20","124500","127500","123000","1218895","152308207000","20292328936000","163647814"
"066575","LG전자우","59100","-800","-1.34","59500","60900","59100","30593","1826929300","1015692127200","17185992"
"037560","LG헬로비전","4960","-60","-1.20","4950","5080","4920","384263","1912208840","384136450400","77446865"
"051910","LG화학","549000","-40000","-6.79","577000","580000","548000","498865","278540208200","38755196307000","70592343"
"051915","LG화학우","274000","-14500","-5.03","285000","286500","269000","22699","6259402500","2106731200000","7688800"
"079550","LIG넥스원","60700","-200","-0.33","61400","62600","59400","406515","24746140200","1335400000000","22000000"
"006260","LS","47550","-700","-1.45","47650","47900","47250","72796","3459427600","1531110000000","32200000"
"010120","LS ELECTRIC","41150","-1050","-2.49","41800","41800","40900","136463","5644722100","1234500000000","30000000"
"000680","LS네트웍스","3485","-205","-5.56","3765","3850","3485","1126099","4140281585","274628510760","78803016"
"229640","LS전선아시아","7440","-130","-1.72","7560","7560","7300","60398","449214960","227849099760","30624879"
"001120","LX인터내셔널","27450","-500","-1.79","27950","28650","27250","450290","12513007350","1063962000000","38760000"
"108670","LX하우시스","50700","-2500","-4.70","52700","52900","50700","68982","3551595800","454660869000","8967670"
"108675","LX하우시스우","25400","-800","-3.05","26000","26000","25350","1808","46161600","26221182000","1032330"
"383800","LX홀딩스","9570","-270","-2.74","9770","9830","9540","311975","3009826970","730006203300","76280690"
"38380K","LX홀딩스1우","13250","-250","-1.85","13400","13600","13050","13763","181994050","19415026250","1465285"
"023150","MH에탄올","9130","-290","-3.08","9420","9450","9100","33612","310142700","67365942380","7378526"
"035420","NAVER","302500","-6500","-2.10","305000","306000","300000","666538","201502913000","49624848212500","164049085"
"181710","NHN","33750","-950","-2.74","34200","34600","33650","115387","3927746400","1266229631250","37517915"
"400760","NH올원리츠","5200","-20","-0.38","5210","5220","5170","109717","569530770","219440000000","42200000"
"005940","NH투자증권","11500","-250","-2.13","11650","11700","11400","574730","6629420550","3415889700500","297033887"
"005945","NH투자증권우","10600","-200","-1.85","10750","10800","10600","52813","563826750","200032260800","18870968"
"338100","NH프라임리츠","4805","-25","-0.52","4810","4840","4785","38961","187289900","89661300000","18660000"
"034310","NICE","16800","-50","-0.30","16800","17000","16600","34634","578962650","636422640000","37882300"
"008260","NI스틸","4460","-220","-4.70","4615","4630","4420","289157","1304697790","127556521820","28600117"
"004250","NPC","8390","-340","-3.89","8600","8890","8310","2018814","17355585170","308080800000","36720000"
"004255","NPC우","4225","-145","-3.32","4320","4370","4190","29135","124263565","22308000000","5280000"
"010060","OCI","96700","-2300","-2.32","97500","99700","96500","343637","33615394000","2306234175700","23849371"
"178920","PI첨단소재","41750","-1300","-3.02","42750","43000","41550","113056","4762684200","1226043943500","29366322"
"005490","POSCO","278000","1500","0.54","273000","279000","272500","332271","91573073000","24237940130000","87186835"
"010950","S-Oil","83600","2200","2.70","80800","84800","80800","851499","70815275300","9411921411200","112582792"
"010955","S-Oil우","50700","1000","2.01","49500","51700","49200","15813","798015000","203911698900","4021927"
"034120","SBS","43000","-1000","-2.27","43900","44000","42400","38372","1649289400","784861026000","18252582"
"005090","SGC에너지","51200","200","0.39","50500","53000","50500","89095","4615101800","751462604800","14677004"
"001380","SG글로벌","1685","-120","-6.65","1775","1800","1680","277041","476857695","75764580955","44964143"
"004060","SG세계물산","636","-35","-5.22","667","675","630","2917328","1886436989","128742274560","202424960"
"001770","SHD","27750","-1200","-4.15","28950","28950","27400","8104","229640750","33712864500","1214878"
"002360","SH에너지화학","1400","215","18.14","1265","1470","1200","143848342","194703402445","155587222000","111133730"
"009160","SIMPAC","7050","140","2.03","6800","7180","6780","776664","5432613980","461278087800","65429516"
"123700","SJM","4150","-150","-3.49","4310","4325","4150","20801","88045770","64760326700","15604898"
"025530","SJM홀딩스","3270","-145","-4.25","3450","3470","3270","17011","57831970","48834206160","14934008"
"034730","SK","222500","-4500","-1.98","223000","226500","221000","106135","23682482000","16498225702500","74149329"
"011790","SKC","128500","-4000","-3.02","131000","137000","128500","239363","31467937500","4866076293000","37868298"
"018670","SK가스","136000","18500","15.74","120500","140500","120500","401497","53367030500","1255313184000","9230244"
"001740","SK네트웍스","4325","-90","-2.04","4390","4390","4325","585035","2549089925","1073411573275","248187647"
"001745","SK네트웍스우","67200","-4300","-6.01","69400","70100","67200","1685","114115500","7637145600","113648"
"006120","SK디스커버리","39400","-800","-1.99","39800","40050","39250","30197","1193376450","750091487000","19037855"
"006125","SK디스커버리우","29750","-900","-2.94","30300","30700","29750","3971","119230850","40414036250","1358455"
"210980","SK디앤디","29000","-400","-1.36","29400","29700","28650","12964","377603200","643514756000","22190164"
"068400","SK렌터카","10050","-350","-3.37","10300","10350","10000","52218","528837300","475222692000","47285840"
"395400","SK리츠","6210","0","0.00","6230","6230","6170","116161","719751110","962677503720","155020532"
"302440","SK바이오사이언스","137000","-10000","-6.80","145500","145500","136500","616558","86070397500","10480500000000","76500000"
"326030","SK바이오팜","77900","-1500","-1.89","78300","79200","77300","156169","12214879800","6100602175000","78313250"
"402340","SK스퀘어","55300","-2400","-4.16","56900","57600","54500","1230603","68873162900","7823156676300","141467571"
"361610","SK아이이테크놀로지","120000","-4000","-3.23","121500","122500","118000","357850","42970468500","8555711040000","71297592"
"03473K","SK우","197500","-2500","-1.25","197000","201000","194500","801","157677000","111811662500","566135"
"096770","SK이노베이션","195500","-6000","-2.98","199000","202500","192500","627644","123192033000","18077017762000","92465564"
"096775","SK이노베이션우","119500","-2500","-2.05","120000","122000","118000","4126","493029500","149186907000","1248426"
"001510","SK증권","857","-13","-1.49","865","866","850","1900946","1629534241","405009776547","472590171"
