종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5130","80","1.58","5050","5130","4975","46619","234918610","240198373350","46822295"
"006840","AK홀딩스","18650","900","5.07","17650","18700","17200","46027","824179650","247067012650","13247561"
"027410","BGF","4875","70","1.46","4740","4885","4740","85622","412114815","466619356125","95716791"
"282330","BGF리테일","167500","5000","3.08","162000","169500","161500","36500","6047847500","2895054255000","17283906"
"138930","BNK금융지주","8280","210","2.60","8090","8300","8070","1016010","8338035640","2698743836880","325935246"
"001460","BYC","463000","5500","1.20","456000","466000","455500","222","102228000","289196745000","624615"
"001465","BYC우","181500","1000","0.55","182500","182500","181500","100","18219000","39092377500","215385"
"001040","CJ","81800","1400","1.74","80700","82000","79800","57665","4681507400","2386678436400","29176998"
"079160","CJ CGV","24400","2650","12.18","21300","25350","21250","698547","16485133650","995707416400","40807681"
"00104K","CJ4우(전환)","71700","900","1.27","70800","72000","69900","5872","418417700","303040910400","4226512"
"000120","CJ대한통운","121000","2000","1.68","119000","122000","119000","31654","3817829000","2760293624000","22812344"
"011150","CJ씨푸드","3730","110","3.04","3600","3760","3600","169380","626384545","134021783290","35930773"
"011155","CJ씨푸드1우","36550","150","0.41","36400","36900","36000","327","11919100","7310000000","200000"
"001045","CJ우","47500","100","0.21","47400","48250","46350","913","43329450","107360592500","2260223"
"097950","CJ제일제당","368000","10000","2.79","355000","372000","355000","35930","13128410000","5539940448000","15054186"
"097955","CJ제일제당 우","162000","3500","2.21","159000","163000","157500","3799","608705500","215044146000","1327433"
"000590","CS홀딩스","63700","2000","3.24","61800","63800","61800","1671","105002500","73540503400","1154482"
"012030","DB","890","11","1.25","881","895","878","232016","205841629","179044800370","201173933"
"016610","DB금융투자","6560","20","0.31","6540","6570","6470","98020","638307800","278448311840","42446389"
"005830","DB손해보험","64300","900","1.42","64100","64600","62900","125993","8049502800","4552440000000","70800000"
"000990","DB하이텍","74100","100","0.14","73700","75200","73500","506300","37558144600","3289935370800","44398588"
"000995","DB하이텍1우","98400","600","0.61","99800","99800","96500","242","23562500","11051894400","112316"
"139130","DGB금융지주","9550","280","3.02","9210","9580","9210","353381","3343454650","1615342705150","169145833"
"001530","DI동일","229000","0","0.00","230000","230000","225000","3382","770514500","574939995000","2510655"
"000210","DL","57500","900","1.59","56900","57800","56600","34228","1961127900","1204963330000","20955884"
"001880","DL건설","27950","-100","-0.36","27850","28200","27550","20925","583266600","616389287800","22053284"
"000215","DL우","35950","300","0.84","35650","36050","35550","215","7701600","60615834250","1686115"
"375500","DL이앤씨","117500","2000","1.73","114500","118500","114500","114708","13419974000","2274651715000","19358738"
"37550K","DL이앤씨우","64700","1200","1.89","64200","64700","63000","7327","468761300","136768359500","2113885"
"004840","DRB동일","5030","130","2.65","4905","5030","4905","3190","15902940","100247900000","19930000"
"155660","DSR","5400","110","2.08","5300","5480","5280","40109","214173750","86400000000","16000000"
