종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5350","-40","-0.74","5470","5470","5300","41652","224604770","250499278250","46822295"
"006840","AK홀딩스","21150","-50","-0.24","21650","21650","20900","25643","542326200","280185915150","13247561"
"027410","BGF","5040","20","0.40","5020","5070","5010","36130","181824160","482412626640","95716791"
"282330","BGF리테일","169500","4500","2.73","165000","171000","163000","50992","8552303500","2929622067000","17283906"
"138930","BNK금융지주","7880","100","1.29","7820","7880","7740","762213","5963290020","2568369738480","325935246"
"001460","BYC","454500","3500","0.78","450000","455000","450000","97","43842000","283887517500","624615"
"001465","BYC우","178500","-500","-0.28","178000","178500","178000","109","19424000","38446222500","215385"
"001040","CJ","84100","2100","2.56","82400","84400","81700","59439","4957192300","2453785531800","29176998"
"079160","CJ CGV","25850","700","2.78","25050","26350","24850","377863","9779140750","1054923403600","40809416"
"00104K","CJ4우(전환)","73800","400","0.54","73600","74600","73100","6785","501303800","311916585600","4226512"
"000120","CJ대한통운","124000","500","0.40","123500","125000","122000","37907","4686365500","2828730656000","22812344"
"011150","CJ씨푸드","3665","10","0.27","3655","3675","3590","71670","261340705","131686283045","35930773"
"011155","CJ씨푸드1우","37500","500","1.35","37000","37500","36300","1332","49023750","7500000000","200000"
"001045","CJ우","49000","950","1.98","48000","49300","48000","1020","49789700","110750927000","2260223"
"097950","CJ제일제당","378500","6500","1.75","372000","378500","364500","59685","22275619500","5698009401000","15054186"
"097955","CJ제일제당 우","163000","1500","0.93","162000","163000","161500","1096","178044000","216371579000","1327433"
"000590","CS홀딩스","69300","-500","-0.72","69300","69700","68500","2086","144092700","80005602600","1154482"
"012030","DB","857","6","0.71","849","863","848","189615","161981734","172406060581","201173933"
"016610","DB금융투자","6250","120","1.96","6140","6310","6110","69921","433974970","265289931250","42446389"
"005830","DB손해보험","61800","700","1.15","61000","61800","60400","304138","18674123100","4375440000000","70800000"
"000990","DB하이텍","69400","-600","-0.86","69100","69600","68300","611330","42171461700","3081262007200","44398588"
"000995","DB하이텍1우","96100","-100","-0.10","96200","96200","95000","269","25633800","10793567600","112316"
"139130","DGB금융지주","9480","290","3.16","9190","9480","9160","341886","3160836780","1603502496840","169145833"
"001530","DI동일","223500","2500","1.13","222000","225500","218500","1671","373023000","561131392500","2510655"
"000210","DL","60400","1000","1.68","59300","60400","58600","41614","2490065700","1265735393600","20955884"
"001880","DL건설","27100","700","2.65","26350","27500","26300","32135","865165450","597643996400","22053284"
"000215","DL우","37000","600","1.65","37050","37400","36250","2069","76437000","62386255000","1686115"
"375500","DL이앤씨","128500","5000","4.05","122500","130500","121500","269007","34526755500","2487597833000","19358738"
"37550K","DL이앤씨우","67200","1400","2.13","65800","68000","65700","3089","207181600","142053072000","2113885"
"004840","DRB동일","4975","-20","-0.40","4995","4995","4905","7803","38464410","99151750000","19930000"
"155660","DSR","5500","140","2.61","5360","5510","5350","37980","207286010","88000000000","16000000"
"069730","DSR제강","4545","135","3.06","4435","4585","4395","50628","228035230","65448000000","14400000"
"017940","E1","46700","-250","-0.53","47050","47350","46500","10351","484800550","320362000000","6860000"
"365550","ESR켄달스퀘어리츠","6310","110","1.77","6240","6330","6150","363031","2277004550","1344591590000","213089000"
"383220","F&F","890000","47000","5.58","847000","890000","842000","26131","22782802000","6818659350000","7661415"
"007700","F&F홀딩스","27200","450","1.68","26450","27400","26450","28599","777473350","1063910782400","39114367"
"114090","GKL","14600","-50","-0.34","14650","14900","14400","266603","3916356050","903092782000","61855670"
"078930","GS","40000","-500","-1.23","40600","40700","39950","251579","10088771750","3716615120000","92915378"
"006360","GS건설","42850","1000","2.39","41750","43200","41450","773048","32766952500","3667166846500","85581490"
"001250","GS글로벌","2345","10","0.43","2370","2380","2300","951292","2223104520","193541676580","82533764"
"007070","GS리테일","26550","200","0.76","26300","26600","26200","174554","4614205100","2780260829100","104717922"
"078935","GS우","34300","100","0.29","34500","34500","34200","1319","45238700","61219531800","1784826"
