종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5160","40","0.78","5130","5160","5100","30034","153691770","241603042200","46822295"
"006840","AK홀딩스","19750","450","2.33","19750","19850","18500","39803","775589350","261639329750","13247561"
"027410","BGF","4945","70","1.44","4855","4960","4855","40374","198676090","473319531495","95716791"
"282330","BGF리테일","164000","-1500","-0.91","165500","169500","163500","39453","6529966000","2834560584000","17283906"
"138930","BNK금융지주","8610","280","3.36","8410","8610","8400","1400180","11931486420","2806302468060","325935246"
"001460","BYC","468000","5500","1.19","465500","468000","463500","63","29423000","292319820000","624615"
"001465","BYC우","180000","0","0.00","178000","180500","178000","12","2150500","38769300000","215385"
"001040","CJ","83800","0","0.00","84200","84400","82700","46716","3923172800","2445032432400","29176998"
"079160","CJ CGV","24350","200","0.83","24300","24900","24300","204228","5003827050","993667032350","40807681"
"00104K","CJ4우(전환)","72900","0","0.00","72500","72900","72200","2340","170317600","308112724800","4226512"
"000120","CJ대한통운","125000","3000","2.46","124000","125500","122500","24623","3053962000","2851543000000","22812344"
"011150","CJ씨푸드","3815","30","0.79","3790","3835","3785","94563","360901095","137075898995","35930773"
"011155","CJ씨푸드1우","38000","1300","3.54","36700","38000","36650","392","14764850","7600000000","200000"
"001045","CJ우","48600","500","1.04","47500","48750","47500","953","46192750","109846837800","2260223"
"097950","CJ제일제당","381000","-5000","-1.30","386500","390500","377000","26825","10208211500","5735644866000","15054186"
"097955","CJ제일제당 우","164000","-500","-0.30","164500","165000","163000","1514","248122000","217699012000","1327433"
"000590","CS홀딩스","64800","600","0.93","64700","64800","64000","1362","87735900","74810433600","1154482"
"012030","DB","904","14","1.57","893","906","892","197648","178005122","181861235432","201173933"
"016610","DB금융투자","6580","50","0.77","6560","6600","6470","84823","553956360","279297239620","42446389"
"005830","DB손해보험","64900","1200","1.88","63700","64900","62700","176522","11304131800","4594920000000","70800000"
"000990","DB하이텍","70900","800","1.14","71300","71800","70300","563645","39989316400","3147859889200","44398588"
"000995","DB하이텍1우","98500","1500","1.55","100000","100500","98000","206","20496800","11063126000","112316"
"139130","DGB금융지주","9850","200","2.07","9660","9850","9660","588577","5768359260","1666086455050","169145833"
"001530","DI동일","247000","9000","3.78","244000","248500","238500","7018","1721772500","620131785000","2510655"
"000210","DL","60700","1100","1.85","59700","61000","59000","42843","2584564300","1272022158800","20955884"
"001880","DL건설","27350","400","1.48","27000","27450","26800","16480","448060400","603157317400","22053284"
"000215","DL우","37000","150","0.41","37450","37650","36700","246","9138150","62386255000","1686115"
"375500","DL이앤씨","116500","2000","1.75","116000","117000","114500","207523","24039231500","2255292977000","19358738"
"37550K","DL이앤씨우","65300","600","0.93","65300","65300","64700","3705","241179200","138036690500","2113885"
"004840","DRB동일","5100","-20","-0.39","5120","5170","5090","2453","12544160","101643000000","19930000"
"155660","DSR","5560","190","3.54","5380","5570","5370","68110","372774420","88960000000","16000000"
