종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5650","110","1.99","5400","5700","5380","89897","506156800","264545966750","46822295"
"006840","AK홀딩스","20000","-650","-3.15","20000","20400","19750","34025","678986350","264951220000","13247561"
"027410","BGF","5150","-60","-1.15","5100","5270","5040","190953","990466710","492941473650","95716791"
"282330","BGF리테일","170500","3000","1.79","168500","176500","167000","92970","16039415500","2946905973000","17283906"
"138930","BNK금융지주","7330","-140","-1.87","7380","7380","7270","854690","6270116800","2389105353180","325935246"
"001460","BYC","458000","2500","0.55","459000","459000","450000","685","311352500","286073670000","624615"
"001465","BYC우","173500","1000","0.58","173000","174500","171000","84","14564500","37369297500","215385"
"001040","CJ","78500","-2000","-2.48","79500","80100","78500","54191","4288909600","2290394343000","29176998"
"079160","CJ CGV","24400","-1200","-4.69","25000","25400","24350","343099","8494778350","995749750400","40809416"
"00104K","CJ4우(전환)","69300","-2500","-3.48","71000","71200","69300","9194","646454900","292897281600","4226512"
"000120","CJ대한통운","128000","-2000","-1.54","127500","131000","125000","58777","7568168500","2919980032000","22812344"
"011150","CJ씨푸드","3850","-160","-3.99","3980","3995","3800","469146","1812397120","138333476050","35930773"
"011155","CJ씨푸드1우","38350","-150","-0.39","38100","38350","37400","790","29978550","7670000000","200000"
"001045","CJ우","48150","-150","-0.31","48300","48300","47450","842","40336300","108829737450","2260223"
"097950","CJ제일제당","345000","-10500","-2.95","351500","353500","345000","43797","15193960500","5193694170000","15054186"
"097955","CJ제일제당 우","160000","-3000","-1.84","163000","163000","158000","1761","281505000","212389280000","1327433"
"000590","CS홀딩스","67000","-2200","-3.18","67800","68700","67000","2095","141725500","77350294000","1154482"
"012030","DB","876","17","1.98","846","930","846","2275295","2023248639","176228365308","201173933"
"016610","DB금융투자","6020","-90","-1.47","6020","6100","5940","85022","509156580","255527261780","42446389"
"005830","DB손해보험","56000","-1000","-1.75","55500","56600","55500","121641","6824535100","3964800000000","70800000"
"000990","DB하이텍","67800","0","0.00","66300","70200","66200","1199227","82183308900","3010224266400","44398588"
"000995","DB하이텍1우","93800","-1200","-1.26","94500","94500","93700","237","22242300","10535240800","112316"
"139130","DGB금융지주","8820","-110","-1.23","8750","8840","8730","335542","2946128000","1491866247060","169145833"
"001530","DI동일","254500","-9000","-3.42","256500","262000","253000","10438","2687912500","638961697500","2510655"
"000210","DL","57100","-300","-0.52","57000","57800","56400","56637","3230631400","1196580976400","20955884"
"001880","DL건설","27700","-750","-2.64","27750","27950","27500","22941","635283000","610875966800","22053284"
"000215","DL우","35950","-100","-0.28","36850","36850","35150","893","31970250","60615834250","1686115"
"375500","DL이앤씨","128500","-2500","-1.91","129000","130500","125500","195465","25098877000","2487597833000","19358738"
"37550K","DL이앤씨우","67500","-1100","-1.60","67000","68500","67000","2414","163324500","142687237500","2113885"
"004840","DRB동일","4970","-90","-1.78","5000","5050","4940","4725","23512045","99052100000","19930000"
"155660","DSR","5560","0","0.00","5520","5820","5460","154220","874995590","88960000000","16000000"
"069730","DSR제강","4635","-25","-0.54","4600","4695","4550","79720","370792710","66744000000","14400000"
"017940","E1","46450","-1100","-2.31","47550","47550","46150","10992","511689600","318647000000","6860000"
"365550","ESR켄달스퀘어리츠","6600","0","0.00","6550","6640","6400","782971","5163803740","1406387400000","213089000"
"383220","F&F","822000","2000","0.24","798000","829000","798000","16435","13412754000","6297683130000","7661415"
"007700","F&F홀딩스","26750","-750","-2.73","27000","27550","26100","16987","458210150","1046309317250","39114367"
"114090","GKL","13700","-400","-2.84","13800","14000","13600","349796","4820653100","847422679000","61855670"
"078930","GS","40650","-1250","-2.98","41900","42200","40550","223253","9161131500","3777010115700","92915378"
