종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","6100","290","4.99","5730","6130","5730","319218","1917594010","285615999500","46822295"
"006840","AK홀딩스","21550","-550","-2.49","21750","22000","21400","24946","538241550","285484939550","13247561"
"027410","BGF","5300","60","1.15","5240","5330","5200","192748","1018435910","507298992300","95716791"
"282330","BGF리테일","180000","0","0.00","178000","182000","178000","37137","6697393500","3111103080000","17283906"
"138930","BNK금융지주","7850","-30","-0.38","7810","7870","7770","798631","6250297620","2558591681100","325935246"
"001460","BYC","451000","-3000","-0.66","451500","455500","448000","118","53241500","281701365000","624615"
"001465","BYC우","178000","-500","-0.28","178500","179000","177500","81","14463500","38338530000","215385"
"001040","CJ","82900","-500","-0.60","82300","83700","82100","36218","3001547300","2418773134200","29176998"
"079160","CJ CGV","26900","0","0.00","26750","26950","26350","262632","6983456850","1097927185300","40815137"
"00104K","CJ4우(전환)","72700","-200","-0.27","72500","72700","71400","5607","404119900","307267422400","4226512"
"000120","CJ대한통운","132000","-500","-0.38","131000","133500","130500","26991","3564082500","3011229408000","22812344"
"011150","CJ씨푸드","4385","395","9.90","3985","4785","3975","22905919","105287005325","157556439605","35930773"
"011155","CJ씨푸드1우","38100","-1750","-4.39","39950","42000","38000","24241","983843750","7620000000","200000"
"001045","CJ우","50600","300","0.60","50400","50700","50300","3581","180850300","114367283800","2260223"
"097950","CJ제일제당","369500","4000","1.09","361000","370500","357500","37612","13735281000","5562521727000","15054186"
"097955","CJ제일제당 우","165000","1000","0.61","164000","165000","163000","896","146916000","219026445000","1327433"
"000590","CS홀딩스","71000","800","1.14","70000","71200","69900","3324","234600700","81968222000","1154482"
"012030","DB","1000","36","3.73","964","1000","953","1776125","1744480778","201173933000","201173933"
"016610","DB금융투자","6490","-10","-0.15","6500","6510","6460","48913","317590170","275477064610","42446389"
"005830","DB손해보험","67300","100","0.15","66600","67900","66200","122736","8213307200","4764840000000","70800000"
