종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5510","-140","-2.48","5680","5680","5510","204760","1132588300","257990845450","46822295"
"006840","AK홀딩스","21850","-250","-1.13","21950","22000","21500","64391","1404989350","289459207850","13247561"
"027410","BGF","5250","10","0.19","5280","5280","5190","84026","438429750","502513152750","95716791"
"282330","BGF리테일","177500","2500","1.43","175000","179500","174000","41056","7257783000","3067893315000","17283906"
"138930","BNK금융지주","7760","60","0.78","7700","7760","7620","2018543","15609995740","2529257508960","325935246"
"001460","BYC","436000","-8000","-1.80","444000","447000","433500","681","297923000","272332140000","624615"
"001465","BYC우","177000","-1500","-0.84","178500","178500","177000","23","4078500","38123145000","215385"
"001040","CJ","81700","700","0.86","81000","81700","80700","57731","4699200100","2383760736600","29176998"
"079160","CJ CGV","27050","-1050","-3.74","27900","27950","26800","649290","17675695800","1104049455850","40815137"
"00104K","CJ4우(전환)","71800","300","0.42","71500","71800","71100","1336","95594600","303463561600","4226512"
"000120","CJ대한통운","135500","1500","1.12","134000","136500","133000","68348","9223937500","3091072612000","22812344"
"011150","CJ씨푸드","3895","0","0.00","3910","3915","3855","173868","675407785","139950360835","35930773"
"011155","CJ씨푸드1우","39700","200","0.51","39500","39700","38250","718","28226900","7940000000","200000"
"001045","CJ우","48950","-100","-0.20","49050","49350","48950","1037","50868050","110637915850","2260223"
"097950","CJ제일제당","353500","1500","0.43","353000","354000","349000","32457","11441183276","5321654751000","15054186"
"097955","CJ제일제당 우","161500","-1000","-0.62","162500","163000","160500","1425","230376500","214380429500","1327433"
"000590","CS홀딩스","68600","-100","-0.15","68700","69000","67700","1003","68411300","79197465200","1154482"
"012030","DB","912","-3","-0.33","918","918","907","211591","193237198","183470626896","201173933"
"016610","DB금융투자","6370","-100","-1.55","6480","6490","6370","81730","525394770","270383497930","42446389"
"005830","DB손해보험","61000","2300","3.92","58200","61100","58100","305371","18494256100","4318800000000","70800000"
"000990","DB하이텍","71900","500","0.70","71600","72200","70600","648556","46400407800","3192258477200","44398588"
"000995","DB하이텍1우","93700","200","0.21","94400","94400","93500","336","31573400","10524009200","112316"
"139130","DGB금융지주","9250","30","0.33","9200","9260","9120","927526","8561575900","1564598955250","169145833"
"001530","DI동일","256500","7500","3.01","254000","258500","248500","5800","1470754000","643983007500","2510655"
"000210","DL","59400","-200","-0.34","59500","60100","59100","57535","3421510300","1244779509600","20955884"
"001880","DL건설","30450","50","0.16","30400","30700","29850","32181","972445950","671522497800","22053284"
"000215","DL우","37350","-50","-0.13","37050","37450","37050","528","19699700","62976395250","1686115"
"375500","DL이앤씨","128000","-500","-0.39","129500","130000","126000","132747","16934599000","2477918464000","19358738"
"37550K","DL이앤씨우","69800","100","0.14","70600","70600","69400","1682","117429800","147549173000","2113885"
"004840","DRB동일","5060","10","0.20","5120","5120","5040","22346","113064730","100845800000","19930000"
"155660","DSR","5860","-50","-0.85","5980","5990","5750","155888","912988870","93760000000","16000000"
"069730","DSR제강","4945","15","0.30","5150","5160","4875","406046","2032100540","71208000000","14400000"
"017940","E1","47000","1350","2.96","46200","47000","45550","10970","512192950","322420000000","6860000"
"365550","ESR켄달스퀘어리츠","6800","80","1.19","6710","6930","6670","6387296","43465370890","1449005200000","213089000"
"383220","F&F","748000","38000","5.35","707000","757000","707000","55747","41222896000","5730738420000","7661415"
"007700","F&F홀딩스","26000","-50","-0.19","26300","27600","26000","171607","4528789150","1016973542000","39114367"
"114090","GKL","14700","-250","-1.67","14900","14950","14600","254422","3747408400","909278349000","61855670"
"078930","GS","40300","650","1.64","39850","40300","39800","230320","9235713800","3744489733400","92915378"
"006360","GS건설","46100","-550","-1.18","46650","47000","45350","1123550","51447373650","3945306689000","85581490"
"001250","GS글로벌","2360","-5","-0.21","2370","2390","2340","415828","984218295","194779683040","82533764"
"007070","GS리테일","28400","500","1.79","27950","28400","27900","253076","7142825000","2973988984800","104717922"
"078935","GS우","34600","0","0.00","34500","34600","34450","967","33414800","61754979600","1784826"
"012630","HDC","7680","-20","-0.26","7700","7830","7650","281272","2171141760","458816417280","59741721"
"039570","HDC랩스","10750","100","0.94","10650","10750","10500","31635","336554100","279044210750","25957601"
"089470","HDC현대EP","4745","-30","-0.63","4780","4800","4715","54209","257128980","151365500000","31900000"
"294870","HDC현대산업개발","17400","1000","6.10","16400","17500","16250","1542626","26325579500","1146787542000","65907330"
"097230","HJ중공업","7800","170","2.23","7630","7800","7530","30474","235420640","649539391800","83274281"
"011200","HMM","33950","1400","4.30","32800","34200","32650","10611192","356986758100","16602890889200","489039496"
"082740","HSD엔진","9160","70","0.77","9070","9190","9020","210442","1917012590","427966613360","46721246"
"003560","IHQ","1185","-20","-1.66","1200","1200","1175","353147","418892680","179383648110","151378606"
"175330","JB금융지주","8040","-50","-0.62","8160","8200","8040","405113","3284163410","1583742467760","196982894"
"234080","JW생명과학","14800","-100","-0.67","15050","15050","14600","52870","783132850","234351399200","15834554"
"001060","JW중외제약","25450","-1350","-5.04","27000","27150","25300","520446","13368970350","564432161450","22178081"
"001067","JW중외제약2우B","65600","700","1.08","64900","66800","63600","328","21448200","6752011200","102927"
"001065","JW중외제약우","36600","100","0.27","36700","36700","35800","656","23792400","6688101000","182735"
"096760","JW홀딩스","3885","-415","-9.65","4340","4340","3795","756555","3009017655","273677682810","70444706"
"105560","KB금융","57500","-400","-0.69","58000","58100","56500","1880064","107723744400","23710268405000","412352494"
"002380","KCC","325000","-2000","-0.61","327000","328500","321000","54454","17710266000","2888103075000","8886471"
"344820","KCC글라스","63800","400","0.63","63900","63900","62500","61615","3889532900","1018918665600","15970512"
"009070","KCTC","5820","30","0.52","5880","5880","5760","103089","599678310","174600000000","30000000"
"009440","KC그린홀딩스","4155","-10","-0.24","4175","4175","4105","17107","70692600","93217341900","22434980"
"119650","KC코트렐","6010","10","0.17","6000","6030","5950","30786","184404010","105776000000","17600000"
"092220","KEC","3040","120","4.11","2970","3050","2940","4597159","13831389300","440034348640","144748141"
"016380","KG동부제철","11150","350","3.24","11100","11500","11000","633172","7106966250","1115099201550","100008897"
"016385","KG동부제철우","105000","3500","3.45","106000","106000","101500","29","3049000","5605425000","53385"
"001390","KG케미칼","29450","1150","4.06","28300","29450","28300","71376","2055179200","408356527200","13866096"
"033180","KH 필룩스","2050","10","0.49","2050","2055","2020","327875","668594135","294605768550","143710131"
"001940","KISCO홀딩스","17350","50","0.29","17450","17700","17200","30550","531984450","320565193000","18476380"
"025000","KPX케미칼","53300","100","0.19","53500","53500","53000","1490","79354800","257972000000","4840000"
"092230","KPX홀딩스","60600","100","0.17","60500","60600","60300","871","52627200","256013547600","4224646"
"000040","KR모터스","831","-5","-0.60","841","846","828","470146","391915151","79890152808","96137368"
"044450","KSS해운","11600","0","0.00","11650","11650","11500","35992","415871450","268956208000","23185880"
"030200","KT","32900","350","1.08","32600","33050","32500","649795","21300507150","8590578483200","261111808"
"033780","KT&G","81500","300","0.37","80800","81500","80700","348170","28294768600","11189338505500","137292497"
"030210","KTB투자증권","5210","-10","-0.19","5180","5260","5130","209043","1087604990","314236419320","60314092"
"058850","KTcs","2345","25","1.08","2335","2350","2310","79062","184510205","100096325000","42685000"
"058860","KTis","2395","-5","-0.21","2400","2400","2370","56157","134034620","83350790000","34802000"
"093050","LF","18000","50","0.28","18000","18250","17750","58943","1059936350","526320000000","29240000"
"003550","LG","75300","1500","2.03","73100","75500","73000","387159","29016532200","11844764772900","157300993"
"034220","LG디스플레이","19800","550","2.86","19350","20250","19150","4910799","97157383000","7084750860000","357815700"
"051900","LG생활건강","838000","-25000","-2.90","854000","859000","836000","94391","79346758000","13088049086000","15618197"
"051905","LG생활건강우","508000","-4000","-0.78","512000","512000","497000","14797","7464174000","1066646076000","2099697"
"373220","LG에너지솔루션","382000","6000","1.60","377500","384000","370500","643915","242690475000","89388000000000","234000000"
"003555","LG우","60700","600","1.00","60400","60800","60100","2130","128707700","183412334000","3021620"
"032640","LG유플러스","13550","100","0.74","13450","13550","13400","950372","12835604400","5916083941550","436611361"
"011070","LG이노텍","382000","12000","3.24","372500","384000","371000","482944","183504626500","9040834874000","23667107"
"066570","LG전자","123500","-2500","-1.98","126500","126500","123500","959017","119224979000","20210505029000","163647814"
"066575","LG전자우","58400","-800","-1.35","59300","59400","58400","51708","3036819400","1003661932800","17185992"
"037560","LG헬로비전","5340","-10","-0.19","5410","5500","5330","1180255","6382816760","413566259100","77446865"
"051910","LG화학","488500","18500","3.94","480000","491500","473000","559378","270920533000","34484359555500","70592343"
"051915","LG화학우","250500","-3000","-1.18","255000","257500","250500","44397","11231689500","1926044400000","7688800"
"079550","LIG넥스원","73700","2100","2.93","71600","74200","71200","280903","20541419400","1621400000000","22000000"
"006260","LS","51900","700","1.37","51100","51900","50800","69404","3574332200","1671180000000","32200000"
"010120","LS ELECTRIC","46550","50","0.11","46000","46600","45750","87799","4056086750","1396500000000","30000000"
"000680","LS네트웍스","3415","30","0.89","3385","3445","3375","238818","813807070","269112299640","78803016"
"229640","LS전선아시아","7900","0","0.00","7930","7930","7830","57411","451972190","241936544100","30624879"
"001120","LX인터내셔널","30800","650","2.16","30250","31350","30050","428165","13190580800","1193808000000","38760000"
"108670","LX하우시스","62400","500","0.81","62000","62400","60600","80363","4942259300","559582608000","8967670"
"108675","LX하우시스우","30350","150","0.50","30200","30500","29900","1090","32815400","31331215500","1032330"
"383800","LX홀딩스","9590","-140","-1.44","9730","9750","9590","240351","2320994710","731531817100","76280690"
"38380K","LX홀딩스1우","14150","200","1.43","14000","14250","13850","3753","52512000","20733782750","1465285"
"023150","MH에탄올","9300","90","0.98","9250","9300","9160","18243","168002560","68620291800","7378526"
"035420","NAVER","344500","0","0.00","345000","346500","341500","722326","248867327500","56514909782500","164049085"
"181710","NHN","36650","250","0.69","36450","36650","35750","85502","3097762650","1375031584750","37517915"
"400760","NH올원리츠","5220","0","0.00","5220","5240","5190","117287","611042290","220284000000","42200000"
"005940","NH투자증권","11450","-50","-0.43","11500","11550","11350","2238355","25598739750","3401038006150","297033887"
"005945","NH투자증권우","11200","-50","-0.44","11300","11350","11150","48853","548442550","211354841600","18870968"
"338100","NH프라임리츠","4915","25","0.51","4910","4915","4895","28968","142170015","91713900000","18660000"
"034310","NICE","17250","-100","-0.58","17350","17500","17000","88598","1527973900","653469675000","37882300"
"008260","NI스틸","4920","150","3.14","5100","5230","4800","1131715","5597165750","140712575640","28600117"
"004250","NPC","9270","-110","-1.17","9330","9440","9240","1161804","10836713800","340394400000","36720000"
"004255","NPC우","4380","-45","-1.02","4425","4450","4350","17320","75696845","23126400000","5280000"
"010060","OCI","112500","4000","3.69","110000","114000","109000","281499","31350978500","2683054237500","23849371"
"178920","PI첨단소재","44350","500","1.14","44150","44450","43850","135896","6013552650","1302396380700","29366322"
"005490","POSCO홀딩스","287000","3500","1.23","286500","293500","284500","377985","108795054500","25022621645000","87186835"
"010950","S-Oil","85400","500","0.59","86300","86700","85300","264305","22671890300","9614570436800","112582792"
"010955","S-Oil우","52100","600","1.17","52000","52700","51800","19703","1029720800","209542396700","4021927"
"034120","SBS","40600","-150","-0.37","40750","40950","40350","24914","1010377800","741054829200","18252582"
"005090","SGC에너지","51600","0","0.00","52100","52200","51100","30626","1582431200","757333406400","14677004"
"001380","SG글로벌","1950","10","0.52","1960","1985","1915","606550","1183347120","87680078850","44964143"
"004060","SG세계물산","703","-4","-0.57","710","715","695","1665730","1169405764","142304746880","202424960"
"001770","SHD","30600","300","0.99","30600","30600","30200","3554","108179000","37175266800","1214878"
"002360","SH에너지화학","1040","-10","-0.95","1065","1080","1030","4587648","4816633635","115579079200","111133730"
"009160","SIMPAC","8220","270","3.40","7990","8400","7950","553741","4567556310","537830621520","65429516"
"123700","SJM","4450","-20","-0.45","4480","4585","4445","34382","153445330","69441796100","15604898"
"025530","SJM홀딩스","3670","55","1.52","3655","3710","3620","9696","35422365","54807809360","14934008"
"034730","SK","238500","3000","1.27","238000","239500","235000","228861","54439600500","17684614966500","74149329"
"011790","SKC","135500","500","0.37","135500","137500","134000","117429","15924771000","5131154379000","37868298"
