종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","6190","20","0.32","6170","6220","6100","57299","354060080","289830006050","46822295"
"006840","AK홀딩스","21950","-150","-0.68","22100","22250","21850","16842","370742500","290783963950","13247561"
"027410","BGF","5320","-10","-0.19","5330","5350","5290","78281","416245270","509213328120","95716791"
"282330","BGF리테일","174500","1000","0.58","173000","177500","172500","30649","5360445000","3016041597000","17283906"
"138930","BNK금융지주","7960","50","0.63","7880","7980","7880","641652","5102694130","2594444558160","325935246"
"001460","BYC","445500","3000","0.68","440000","448000","440000","155","68823000","278265982500","624615"
"001465","BYC우","177000","-500","-0.28","177000","178500","176500","196","34706500","38123145000","215385"
"001040","CJ","84400","400","0.48","83800","84600","83700","25876","2182251700","2462538631200","29176998"
"079160","CJ CGV","27600","100","0.36","27500","27750","27200","175420","4834893000","1126509069600","40815546"
"00104K","CJ4우(전환)","72500","-500","-0.68","72900","73200","72500","2907","211593300","306422120000","4226512"
"000120","CJ대한통운","129500","-1500","-1.15","131500","132000","128000","38131","4930677500","2954198548000","22812344"
"011150","CJ씨푸드","4140","15","0.36","4250","4295","4140","814594","3421137000","148753400220","35930773"
"011155","CJ씨푸드1우","37400","600","1.63","37000","38350","36800","2879","108738650","7480000000","200000"
"001045","CJ우","51300","200","0.39","51100","51600","50600","2086","106917600","115949439900","2260223"
"097950","CJ제일제당","369500","-4000","-1.07","373500","376500","369500","35318","13124075500","5562521727000","15054186"
"097955","CJ제일제당 우","168000","0","0.00","168000","168000","167000","958","160498000","223008744000","1327433"
"000590","CS홀딩스","72200","400","0.56","71800","72600","71200","1137","81383300","83353600400","1154482"
"012030","DB","1120","75","7.18","1100","1190","1060","14791297","16529700770","225314804960","201173933"
"016610","DB금융투자","6690","50","0.75","6650","6770","6570","108841","729922460","283966342410","42446389"
"005830","DB손해보험","69900","1400","2.04","69000","71500","68700","183190","12901698800","4948920000000","70800000"
"000990","DB하이텍","74900","-1900","-2.47","76000","76200","74300","1080344","80866927800","3325454241200","44398588"
"000995","DB하이텍1우","99400","-2100","-2.07","101500","101500","98900","803","79612500","11164210400","112316"
"139130","DGB금융지주","9340","-60","-0.64","9380","9410","9330","286236","2678356670","1579822080220","169145833"
"001530","DI동일","262000","2000","0.77","260000","263500","256000","4751","1240372000","657791610000","2510655"
"000210","DL","61200","1800","3.03","59400","61200","59100","75295","4544953800","1282500100800","20955884"
"001880","DL건설","29200","-250","-0.85","29450","29700","29200","18336","538404300","643955892800","22053284"
"000215","DL우","39550","450","1.15","39100","39800","39050","1344","52979650","66685848250","1686115"
"375500","DL이앤씨","132500","500","0.38","132000","133000","131500","119224","15749633500","2565032785000","19358738"
"37550K","DL이앤씨우","82900","300","0.36","82900","83400","82500","12747","1056895300","175241066500","2113885"
"004840","DRB동일","5350","130","2.49","5160","5400","5160","47477","253071630","106625500000","19930000"
"155660","DSR","6650","60","0.91","6540","6900","6250","934913","6239988000","106400000000","16000000"
"069730","DSR제강","5480","150","2.81","5230","5750","5100","1256413","6990960810","78912000000","14400000"
"017940","E1","47350","500","1.07","47050","48000","46950","6802","322457950","324821000000","6860000"
"365550","ESR켄달스퀘어리츠","6980","10","0.14","6970","7000","6940","370521","2584327680","1487361220000","213089000"
"383220","F&F","745000","15000","2.05","726000","762000","726000","26875","20063349000","5707754175000","7661415"
"007700","F&F홀딩스","27350","300","1.11","26800","27550","26750","29948","817982050","1069777937450","39114367"
"114090","GKL","14850","50","0.34","14750","14850","14650","127731","1885736300","918556699500","61855670"
"078930","GS","43900","1300","3.05","42900","44000","42250","420439","18245934850","4078985094200","92915378"
"006360","GS건설","46400","700","1.53","45750","46500","45750","462202","21385091250","3970981136000","85581490"
"001250","GS글로벌","2710","-45","-1.63","2720","2725","2650","1585197","4264817685","223666500440","82533764"
"007070","GS리테일","28350","250","0.89","28100","28400","28050","288792","8163418250","2968753088700","104717922"
"078935","GS우","35400","300","0.85","35100","35500","35000","5002","176348650","63182840400","1784826"
"012630","HDC","7100","-80","-1.11","7140","7180","7100","238944","1702104570","424166219100","59741721"
"039570","HDC랩스","10250","-200","-1.91","10400","10450","10250","28138","290376100","266065410250","25957601"
"089470","HDC현대EP","4755","5","0.11","4770","4770","4730","42138","199847525","151684500000","31900000"
"294870","HDC현대산업개발","15100","-600","-3.82","15400","15700","14950","1604687","24394868800","995200683000","65907330"
"097230","HJ중공업","7950","80","1.02","7920","8010","7740","31867","252227130","662030533950","83274281"
"011200","HMM","29150","-150","-0.51","29400","29900","29000","3614580","105950195450","14255501308400","489039496"
"082740","HSD엔진","9180","120","1.32","9150","9240","9080","181000","1659374780","428901038280","46721246"
"003560","IHQ","1290","-40","-3.01","1320","1325","1275","1769771","2297153405","195278401740","151378606"
"175330","JB금융지주","8450","30","0.36","8420","8510","8400","258535","2189482080","1664505454300","196982894"
"234080","JW생명과학","14600","-100","-0.68","14700","14750","14550","25387","371314450","231184488400","15834554"
"001060","JW중외제약","27350","0","0.00","27150","27950","27000","119891","3295623600","606570515350","22178081"
"001067","JW중외제약2우B","69100","100","0.14","69300","69300","68500","113","7816800","7112255700","102927"
"001065","JW중외제약우","37850","300","0.80","37550","37850","37000","886","33084050","6916519750","182735"
"096760","JW홀딩스","4160","-10","-0.24","4170","4195","4155","72463","302508950","293049976960","70444706"
"105560","KB금융","61300","1300","2.17","60000","61500","60000","1217755","74362142100","25277207882200","412352494"
"002380","KCC","342000","2500","0.74","339500","342500","339000","24704","8424669000","3039173082000","8886471"
"344820","KCC글라스","63400","300","0.48","63100","64000","63000","41926","2658266500","1012530460800","15970512"
"009070","KCTC","6270","-180","-2.79","6390","6440","6220","1037491","6586795530","188100000000","30000000"
"009440","KC그린홀딩스","4260","-10","-0.23","4270","4290","4230","27843","118657620","95573014800","22434980"
"119650","KC코트렐","6130","30","0.49","6090","6140","6050","25989","158650940","107888000000","17600000"
"092220","KEC","3070","45","1.49","3040","3110","3030","2487758","7643858205","444376792870","144748141"
"016380","KG동부제철","11250","100","0.90","11100","11300","11050","158260","1770974150","1125100091250","100008897"
"016385","KG동부제철우","109000","500","0.46","109000","109000","107000","23","2473500","5818965000","53385"
"001390","KG케미칼","31250","900","2.97","30750","31750","30700","153785","4807237150","433315500000","13866096"
