종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5650","0","0.00","5680","5690","5600","43097","242821080","264545966750","46822295"
"006840","AK홀딩스","22100","-200","-0.90","22550","22550","21750","27025","596357050","292771098100","13247561"
"027410","BGF","5240","20","0.38","5230","5290","5210","119656","627368970","501555984840","95716791"
"282330","BGF리테일","175000","-4000","-2.23","180000","182500","175000","62066","11013184500","3024683550000","17283906"
"138930","BNK금융지주","7700","40","0.52","7740","7830","7700","1834936","14220791550","2509701394200","325935246"
"001460","BYC","444000","-1000","-0.22","446500","449500","440500","340","150950500","277329060000","624615"
"001465","BYC우","178500","-500","-0.28","179000","179000","178500","66","11810500","38446222500","215385"
"001040","CJ","81000","-500","-0.61","82300","82600","81000","51041","4169941400","2363336838000","29176998"
"079160","CJ CGV","28100","50","0.18","28400","28450","27650","601775","16855812700","1146905349700","40815137"
"00104K","CJ4우(전환)","71500","-200","-0.28","71800","72000","70900","3510","250726600","302195608000","4226512"
"000120","CJ대한통운","134000","-500","-0.37","137000","138000","134000","42514","5784677000","3056854096000","22812344"
"011150","CJ씨푸드","3895","-25","-0.64","3970","3970","3860","250068","976012720","139950360835","35930773"
"011155","CJ씨푸드1우","39500","0","0.00","39500","39500","39500","132","5214000","7900000000","200000"
"001045","CJ우","49050","550","1.13","48550","49350","48550","303","14867500","110863938150","2260223"
"097950","CJ제일제당","352000","7500","2.18","350000","354000","348000","32338","11356161500","5299073472000","15054186"
"097955","CJ제일제당 우","162500","2500","1.56","159000","162500","159000","1472","236785000","215707862500","1327433"
"000590","CS홀딩스","68700","200","0.29","68500","68700","67800","1138","77600000","79312913400","1154482"
"012030","DB","915","17","1.89","895","918","895","655225","595762432","184074148695","201173933"
"016610","DB금융투자","6470","80","1.25","6410","6500","6380","77335","499416190","274628136830","42446389"
"005830","DB손해보험","58700","-500","-0.84","60100","60200","58400","163009","9618925800","4155960000000","70800000"
"000990","DB하이텍","71400","2400","3.48","71500","72300","70300","1213902","86507192000","3170059183200","44398588"
"000995","DB하이텍1우","93500","1300","1.41","92500","93500","92400","546","50972300","10501546000","112316"
"139130","DGB금융지주","9220","130","1.43","9160","9240","9140","717591","6607644556","1559524580260","169145833"
"001530","DI동일","249000","13500","5.73","241000","254000","241000","12086","3006620000","625153095000","2510655"
"000210","DL","59600","-300","-0.50","60700","61000","59600","45998","2766666100","1248970686400","20955884"
"001880","DL건설","30400","-300","-0.98","30700","31150","29800","46570","1405891350","670419833600","22053284"
"000215","DL우","37400","250","0.67","37500","37500","37200","418","15643750","63060701000","1686115"
"375500","DL이앤씨","128500","-2000","-1.53","132000","132000","127500","211349","27302973000","2487597833000","19358738"
"37550K","DL이앤씨우","69700","-600","-0.85","71000","71000","69300","4328","301812500","147337784500","2113885"
"004840","DRB동일","5050","50","1.00","5000","5070","5000","4988","25134120","100646500000","19930000"
"155660","DSR","5910","110","1.90","5860","5970","5800","219247","1296101320","94560000000","16000000"
"069730","DSR제강","4930","130","2.71","4830","4980","4780","288063","1422338940","70992000000","14400000"
"017940","E1","45650","-100","-0.22","46250","46250","45550","5129","234457900","313159000000","6860000"
"365550","ESR켄달스퀘어리츠","6720","-20","-0.30","6740","6750","6650","856821","5739372340","1431958080000","213089000"
"383220","F&F","710000","15000","2.16","713000","716000","693000","40972","29006830000","5439604650000","7661415"
"007700","F&F홀딩스","26050","400","1.56","25900","26200","25850","21130","550573350","1018929260350","39114367"
"114090","GKL","14950","50","0.34","15150","15150","14750","256527","3830522850","924742266500","61855670"
"078930","GS","39650","-250","-0.63","40200","40400","39650","240743","9596496100","3684094737700","92915378"
"006360","GS건설","46650","-700","-1.48","47850","48000","46100","898224","41997749400","3992376508500","85581490"
"001250","GS글로벌","2365","25","1.07","2365","2365","2330","349654","820850165","195192351860","82533764"
"007070","GS리테일","27900","-250","-0.89","28450","28600","27900","328433","9271471350","2921630023800","104717922"
"078935","GS우","34600","100","0.29","34500","34700","34400","2388","82522450","61754979600","1784826"
"012630","HDC","7700","-30","-0.39","7790","7790","7610","126664","971552100","460011251700","59741721"
"039570","HDC랩스","10650","250","2.40","10450","10700","10450","32536","346706900","276448450650","25957601"
"089470","HDC현대EP","4775","30","0.63","4770","4805","4720","63600","302439970","152322500000","31900000"
"294870","HDC현대산업개발","16400","-200","-1.20","16850","16900","16250","801398","13164101250","1080880212000","65907330"
"097230","HJ중공업","7630","90","1.19","7610","7740","7540","17699","135195610","635382764030","83274281"
"011200","HMM","32550","550","1.72","32650","33400","32350","5096992","166868436600","15918235594800","489039496"
"082740","HSD엔진","9090","190","2.13","9150","9150","8920","324172","2930410300","424696126140","46721246"
"003560","IHQ","1205","40","3.43","1175","1205","1170","753132","899346700","182411220230","151378606"
"175330","JB금융지주","8090","20","0.25","8130","8180","8090","325206","2644567500","1593591612460","196982894"
"234080","JW생명과학","14900","400","2.76","14650","14950","14650","37903","562909100","235934854600","15834554"
"001060","JW중외제약","26800","600","2.29","26350","27650","26200","514247","13878884450","594372570800","22178081"
"001067","JW중외제약2우B","64900","-1100","-1.67","66000","66000","51500","1353","80897600","6679962300","102927"
"001065","JW중외제약우","36500","350","0.97","36250","36550","36000","1113","40290650","6669827500","182735"
"096760","JW홀딩스","4300","40","0.94","4280","4370","4255","210080","908170605","302912235800","70444706"
"105560","KB금융","57900","1000","1.76","58800","59500","57700","2623254","153890913000","23875209402600","412352494"
"002380","KCC","327000","1000","0.31","331000","332000","326000","45076","14799186000","2905876017000","8886471"
"344820","KCC글라스","63400","-700","-1.09","64900","64900","63100","89466","5708536300","1012530460800","15970512"
"009070","KCTC","5790","50","0.87","5820","5830","5740","132341","765274520","173700000000","30000000"
"009440","KC그린홀딩스","4165","95","2.33","4070","4180","4070","44219","183356965","93441691700","22434980"
"119650","KC코트렐","6000","130","2.21","5890","6010","5890","30822","183465710","105600000000","17600000"
"092220","KEC","2920","95","3.36","2890","2955","2860","3259755","9471462615","422664571720","144748141"
"016380","KG동부제철","10800","50","0.47","11000","11000","10800","172180","1876989400","1080096087600","100008897"
"016385","KG동부제철우","101500","0","0.00","103500","103500","101500","36","3663500","5418577500","53385"
"001390","KG케미칼","28300","400","1.43","28200","28500","28050","44915","1268646350","392410516800","13866096"
"033180","KH 필룩스","2040","10","0.49","2035","2055","2025","344602","703117425","293168667240","143710131"
"001940","KISCO홀딩스","17300","-200","-1.14","17800","17900","17100","30296","526069300","319641374000","18476380"
"025000","KPX케미칼","53200","200","0.38","53500","53500","53000","1148","61122100","257488000000","4840000"
"092230","KPX홀딩스","60500","200","0.33","60600","60600","60200","1409","84999400","255591083000","4224646"
"000040","KR모터스","836","-12","-1.42","855","855","833","901833","755323454","80370839648","96137368"
"044450","KSS해운","11600","100","0.87","11650","11700","11500","45355","525705650","268956208000","23185880"
"030200","KT","32550","-500","-1.51","33250","33450","32550","781142","25762293950","8499189350400","261111808"
"033780","KT&G","81200","-300","-0.37","81700","81900","81100","341790","27849702500","11148150756400","137292497"
"030210","KTB투자증권","5220","190","3.78","5090","5230","5060","486398","2520528590","314839560240","60314092"
"058850","KTcs","2320","55","2.43","2280","2320","2280","91159","210004770","99029200000","42685000"
"058860","KTis","2400","25","1.05","2395","2410","2375","76382","183043710","83524800000","34802000"
"093050","LF","17950","-250","-1.37","18350","18350","17950","36400","657825350","524858000000","29240000"
"003550","LG","73800","1300","1.79","73500","74300","73100","257937","19007667700","11608813283400","157300993"
"034220","LG디스플레이","19250","0","0.00","19550","19950","19250","3682347","72119340950","6887952225000","357815700"
"051900","LG생활건강","863000","25000","2.98","854000","873000","847000","97824","84236038000","13478504011000","15618197"
"051905","LG생활건강우","512000","17000","3.43","503000","512000","500000","2566","1303961000","1075044864000","2099697"
"373220","LG에너지솔루션","376000","12500","3.44","374000","381500","373000","816118","307688803000","87984000000000","234000000"
"003555","LG우","60100","600","1.01","60100","60200","59700","2565","153893000","181599362000","3021620"
"032640","LG유플러스","13450","-200","-1.47","13750","13800","13450","1231968","16757843400","5872422805450","436611361"
"011070","LG이노텍","370000","7500","2.07","371000","374500","366000","414725","153852363500","8756829590000","23667107"
"066570","LG전자","126000","1000","0.80","126000","127000","125000","1038478","131139216000","20619624564000","163647814"
"066575","LG전자우","59200","400","0.68","59700","59800","59000","31677","1880788600","1017410726400","17185992"
"037560","LG헬로비전","5350","230","4.49","5160","5370","5160","866508","4589803440","414340727750","77446865"
"051910","LG화학","470000","28000","6.33","453500","475000","453500","911878","424186331300","33178401210000","70592343"
"051915","LG화학우","253500","12500","5.19","247000","254500","245500","25356","6360504500","1949110800000","7688800"
"079550","LIG넥스원","71600","-2500","-3.37","72400","72900","69700","621706","44145237000","1575200000000","22000000"
"006260","LS","51200","-200","-0.39","52100","52500","51200","68779","3562765800","1648640000000","32200000"
"010120","LS ELECTRIC","46500","450","0.98","46800","46900","45750","97946","4536287750","1395000000000","30000000"
"000680","LS네트웍스","3385","105","3.20","3305","3400","3305","141386","473896060","266748209160","78803016"
"229640","LS전선아시아","7900","30","0.38","7950","7950","7860","50309","396858360","241936544100","30624879"
"001120","LX인터내셔널","30150","-50","-0.17","30400","30600","29650","469412","14103431900","1168614000000","38760000"
"108670","LX하우시스","61900","-1100","-1.75","63900","63900","61500","105535","6563281200","555098773000","8967670"
"108675","LX하우시스우","30200","-300","-0.98","30750","31100","29800","1801","54416900","31176366000","1032330"
"383800","LX홀딩스","9730","180","1.88","9620","9760","9610","142451","1384730260","742211113700","76280690"
"38380K","LX홀딩스1우","13950","-200","-1.41","14150","14250","13950","5328","75095700","20440725750","1465285"
"023150","MH에탄올","9210","0","0.00","9300","9300","9200","17843","164507850","67956224460","7378526"
"035420","NAVER","344500","14000","4.24","337500","348000","337500","1070200","368631791500","56514909782500","164049085"
"181710","NHN","36400","650","1.82","36150","36950","36150","112078","4089179100","1365652106000","37517915"
"400760","NH올원리츠","5220","-30","-0.57","5250","5250","5220","58074","303726150","220284000000","42200000"
"005940","NH투자증권","11500","150","1.32","11400","11700","11350","1369871","15809250100","3415889700500","297033887"
"005945","NH투자증권우","11250","100","0.90","11200","11400","11150","63366","716936750","212298390000","18870968"
"338100","NH프라임리츠","4890","-10","-0.20","4920","4920","4890","19306","94556105","91247400000","18660000"
"034310","NICE","17350","-50","-0.29","17450","17500","17250","40155","695701900","657257905000","37882300"
"008260","NI스틸","4770","130","2.80","4665","4790","4620","286291","1375624595","136422558090","28600117"
"004250","NPC","9380","330","3.65","9140","9590","9060","4783555","44785225070","344433600000","36720000"
"004255","NPC우","4425","95","2.19","4335","4500","4335","58597","258631475","23364000000","5280000"
"010060","OCI","108500","1000","0.93","110000","113500","108000","253155","27932771000","2587656753500","23849371"
"178920","PI첨단소재","43850","250","0.57","44200","44750","43850","83301","3676828050","1287713219700","29366322"
"005490","POSCO홀딩스","283500","500","0.18","286500","288000","283500","225722","64436758000","24717467722500","87186835"
"010950","S-Oil","84900","-100","-0.12","85000","86100","84500","371910","31689778300","9558279040800","112582792"
"010955","S-Oil우","51500","300","0.59","51300","51900","51100","6707","345685700","207129240500","4021927"
"034120","SBS","40750","600","1.49","40400","40850","40300","34944","1419788950","743792716500","18252582"
"005090","SGC에너지","51600","1200","2.38","51000","52000","50200","47963","2444721800","757333406400","14677004"
"001380","SG글로벌","1940","30","1.57","1920","1950","1900","376077","726178970","87230437420","44964143"
"004060","SG세계물산","707","-19","-2.62","735","735","703","3219338","2298263750","143114446720","202424960"
"001770","SHD","30300","400","1.34","30150","30850","29900","3821","114879900","36810803400","1214878"
"002360","SH에너지화학","1050","45","4.48","1010","1050","1000","4160986","4273875125","116690416500","111133730"
"009160","SIMPAC","7950","-50","-0.63","8070","8070","7860","522981","4151380130","520164652200","65429516"
"123700","SJM","4470","15","0.34","4500","4510","4440","30647","136594745","69753894060","15604898"
"025530","SJM홀딩스","3615","15","0.42","3635","3640","3605","13933","50374320","53986438920","14934008"
"034730","SK","235500","1000","0.43","238000","242000","235500","118579","28256817000","17462166979500","74149329"
"011790","SKC","135000","6000","4.65","132500","135500","132000","148423","19916796500","5112220230000","37868298"
"018670","SK가스","109500","-500","-0.45","109500","111000","109000","15249","1674232500","1010711718000","9230244"
"001740","SK네트웍스","4570","0","0.00","4615","4665","4570","628008","2895517830","1134217546790","248187647"
"001745","SK네트웍스우","69500","300","0.43","69000","69500","69000","207","14304600","7898536000","113648"
"006120","SK디스커버리","39150","350","0.90","39350","39800","39150","31916","1258038700","745332023250","19037855"
"006125","SK디스커버리우","31000","650","2.14","30600","31000","30050","1319","40439200","42112105000","1358455"
"210980","SK디앤디","30550","250","0.83","30400","30800","30250","16108","492307600","677909510200","22190164"
"068400","SK렌터카","10850","-350","-3.13","11150","11150","10700","199548","2170775350","513051364000","47285840"
"395400","SK리츠","6350","30","0.47","6320","6350","6300","313612","1983425040","984380378200","155020532"
"302440","SK바이오사이언스","138000","500","0.36","141000","143000","138000","418899","58278514000","10557000000000","76500000"
"326030","SK바이오팜","92000","900","0.99","92000","94300","91400","276223","25711695900","7204819000000","78313250"
"402340","SK스퀘어","52600","1300","2.53","52200","53500","52200","1044778","55243346200","7441194234600","141467571"
"361610","SK아이이테크놀로지","115000","5000","4.55","113000","116000","112000","365905","41865173000","8199223080000","71297592"
"03473K","SK우","204500","2500","1.24","205000","206000","203000","728","148685500","115774607500","566135"
"096770","SK이노베이션","201000","2000","1.01","204500","205500","201000","309361","62849161500","18585578364000","92465564"
"096775","SK이노베이션우","128500","2500","1.98","127500","130000","127000","2972","382805500","160422741000","1248426"
"001510","SK증권","902","28","3.20","877","906","877","4151934","3714823280","426276334242","472590171"
"001515","SK증권우","3645","25","0.69","3615","3645","3555","4466","16053775","14261113530","3912514"
"285130","SK케미칼","118500","2500","2.16","118000","120000","118000","50036","5947841500","2088062430000","17620780"
"28513K","SK케미칼우","63200","1100","1.77","62700","63700","62600","4548","287165000","133695112800","2115429"
"017670","SK텔레콤","57200","-800","-1.38","58500","59000","57100","678533","39379376450","12517255836800","218833144"
"000660","SK하이닉스","124000","7500","6.44","121000","124500","121000","7219813","886591077500","90272293260000","728002365"
"064960","SNT모티브","41650","150","0.36","42250","42400","41600","60212","2525239750","609053614400","14623136"
"100840","SNT에너지","18800","-200","-1.05","19050","19450","18700","17524","330116300","141126166800","7506711"
"003570","SNT중공업","8360","-10","-0.12","8380","8440","8310","20553","172006310","277992546920","33252697"
"036530","SNT홀딩스","16300","50","0.31","16400","16400","16150","4556","74030450","265753341800","16303886"
"005610","SPC삼립","95200","500","0.53","94800","96400","92600","47238","4460724500","821481656800","8629009"
"011810","STX","4300","0","0.00","4350","4350","4225","126984","543375965","123072252200","28621454"
"077970","STX엔진","13750","-50","-0.36","13750","14000","13400","226072","3090991100","316372430000","23008904"
"071970","STX중공업","4900","60","1.24","4840","4955","4785","101796","498773195","138993282400","28365976"
"002820","SUN&L","5000","-160","-3.10","5170","5190","5000","11603","58422020","63039945000","12607989"
"084870","TBH글로벌","1850","-10","-0.54","1905","1925","1840","32674","61092325","38585115150","20856819"
"002710","TCC스틸","10300","590","6.08","9960","10350","9850","910544","9304711510","242050000000","23500000"
"002900","TYM","1690","-15","-0.88","1705","1720","1685","1059797","1800849205","256239738430","151621147"
"024070","WISCOM","3160","140","4.64","3045","3240","3035","77135","241591480","48431544080","15326438"
"037270","YG PLUS","7350","0","0.00","7440","7490","7320","831783","6146334390","466206163500","63429410"
"000500","가온전선","24700","-250","-1.00","25000","25450","24550","9137","226259850","102760570900","4160347"
"000860","강남제비스코","24950","200","0.81","24800","25250","24500","12681","315822300","162175000000","6500000"
"035250","강원랜드","27750","-350","-1.25","28350","28400","27550","1304421","36327158750","5936848875000","213940500"
"011420","갤럭시아에스엠","2520","45","1.82","2500","2555","2465","715075","1795804775","69425102880","27549644"
"002100","경농","12750","100","0.79","12700","12900","12600","55596","708304400","248912831250","19522575"
"009450","경동나비엔","45300","2400","5.59","43550","45350","43500","59919","2674807800","659957217600","14568592"
"267290","경동도시가스","22800","0","0.00","22750","22900","22300","62181","1409358050","134415256800","5895406"
"012320","경동인베스트","33850","100","0.30","33700","34000","33650","2793","94163700","80056028550","2365023"
"000050","경방","14400","0","0.00","14450","14600","14300","3020","43456800","394779888000","27415270"
"214390","경보제약","9300","190","2.09","9190","9410","9140","37586","349228250","222333798000","23906860"
"012610","경인양행","6240","130","2.13","6180","6290","6150","182155","1133189670","259436517600","41576365"
"009140","경인전자","33300","500","1.52","33350","34400","32550","7500","248336650","52307540100","1570797"
"013580","계룡건설","39500","-100","-0.25","40000","40100","39150","76943","3041083350","352770826500","8930907"
"012200","계양전기","3585","0","0.00","0","0","0","0","0","116871000000","32600000"
"012205","계양전기우","6770","0","0.00","0","0","0","0","0","9478000000","1400000"
"002140","고려산업","3340","-30","-0.89","3375","3375","3310","280896","936283475","83297679500","24939425"
"010130","고려아연","572000","0","0.00","578000","585000","572000","75224","43402842346","10793640000000","18870000"
"002240","고려제강","22250","-400","-1.77","22900","22900","22200","32550","727713550","511750000000","23000000"
"009290","광동제약","7430","10","0.13","7440","7470","7390","81954","608304380","389486922930","52420851"
"017040","광명전기","2800","30","1.08","2780","2825","2740","950126","2642885200","121345322000","43337615"
"017900","광전자","2805","70","2.56","2750","2815","2745","168755","470975535","162532255215","57943763"
"037710","광주신세계","193000","-500","-0.26","194000","194000","191000","1091","210062000","308800000000","1600000"
"030610","교보증권","7580","80","1.07","7550","7650","7520","51698","392795550","490071983680","64653296"
"339770","교촌에프앤비","15400","-150","-0.96","15750","15750","15300","103037","1593936250","384731116000","24982540"
"007690","국도화학","57100","400","0.71","57300","58100","56900","36608","2103522500","514506173600","9010616"
"005320","국동","2375","100","4.40","2290","2390","2285","600320","1411441055","131120919000","55208808"
"001140","국보","1425","10","0.71","1405","1435","1405","627236","892512770","94822167600","66541872"
