종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5020","0","0.00","5050","5070","5000","59787","300380920","235047920900","46822295"
"006840","AK홀딩스","19500","650","3.45","19000","19800","18850","26258","509794350","258327439500","13247561"
"027410","BGF","5150","130","2.59","5020","5170","5020","70125","358276140","492941473650","95716791"
"282330","BGF리테일","138500","1000","0.73","137500","140500","137000","28617","3961997500","2393820981000","17283906"
"138930","BNK금융지주","8800","0","0.00","8800","8850","8750","1209277","10633800000","2868230164800","325935246"
"001460","BYC","493500","-500","-0.10","494000","497000","488000","627","309045500","308247502500","624615"
"001465","BYC우","194000","-1000","-0.51","195000","195000","184000","170","32413000","41784690000","215385"
"001040","CJ","82500","2200","2.74","80500","82500","80500","49638","4062772200","2407102335000","29176998"
"079160","CJ CGV","24550","500","2.08","24100","24550","23950","130983","3176118100","1001778977550","40805661"
"00104K","CJ4우(전환)","71600","1600","2.29","70500","71600","69700","8577","607215200","302618259200","4226512"
"000120","CJ대한통운","127500","1500","1.19","126500","127500","126000","27916","3549291000","2908573860000","22812344"
"011150","CJ씨푸드","3855","45","1.18","3835","3860","3810","121394","466916020","138513129915","35930773"
"011155","CJ씨푸드1우","36700","300","0.82","36800","36800","36700","22","807700","7340000000","200000"
"001045","CJ우","49500","400","0.81","49500","49800","48800","4486","221958550","111881038500","2260223"
"097950","CJ제일제당","383000","-500","-0.13","383000","385500","379500","39579","15164219500","5765753238000","15054186"
"097955","CJ제일제당 우","172500","0","0.00","173500","174000","172500","3595","621148000","228982192500","1327433"
"000590","CS홀딩스","65100","200","0.31","64600","65400","64600","2130","138695700","75156778200","1154482"
"012030","DB","961","16","1.69","945","970","945","345173","331679281","193328149613","201173933"
"016610","DB금융투자","6730","80","1.20","6660","6730","6660","122529","819585910","285664197970","42446389"
"005830","DB손해보험","64700","800","1.25","63800","65600","63500","199241","12865733000","4580760000000","70800000"
"000990","DB하이텍","82100","4100","5.26","79600","84500","79400","2695316","222162817900","3645124074800","44398588"
"000995","DB하이텍1우","100000","100","0.10","100500","103000","100000","715","72488500","11231600000","112316"
"139130","DGB금융지주","9700","20","0.21","9680","9720","9600","516410","4977717980","1640714580100","169145833"
"001530","DI동일","269000","14500","5.70","259000","269000","256000","8060","2123169500","675366195000","2510655"
"000210","DL","66900","1100","1.67","65300","67100","65300","84094","5578727600","1401948639600","20955884"
"001880","DL건설","31400","-400","-1.26","31700","31850","30650","84162","2615544650","692473117600","22053284"
"000215","DL우","37400","-600","-1.58","38350","38350","37400","3551","133311150","63060701000","1686115"
"375500","DL이앤씨","130000","0","0.00","129500","130500","127000","268578","34455470500","2516635940000","19358738"
"37550K","DL이앤씨우","70600","600","0.86","70100","70700","69900","3664","257134100","149240281000","2113885"
"004840","DRB동일","5230","10","0.19","5220","5250","5170","7642","39893720","104233900000","19930000"
"155660","DSR","5810","260","4.68","5570","5810","5570","83526","475706820","92960000000","16000000"
"069730","DSR제강","4910","175","3.70","4735","4935","4735","68913","335482630","70704000000","14400000"
"017940","E1","47850","200","0.42","47550","48150","47550","4660","222592500","328251000000","6860000"
"365550","ESR켄달스퀘어리츠","6240","20","0.32","6220","6260","6170","132606","825171400","1329675360000","213089000"
"383220","F&F","887000","6000","0.68","881000","897000","880000","18053","15959751000","6795675105000","7661415"
"007700","F&F홀딩스","31600","0","0.00","31500","31950","31500","47557","1505388850","1236013997200","39114367"
"114090","GKL","13250","200","1.53","13100","13350","13100","142070","1879371650","819587627500","61855670"
"078930","GS","40550","850","2.14","40150","40550","40000","314027","12649684900","3767718577900","92915378"
"006360","GS건설","43850","0","0.00","43700","44000","42650","747879","32355169550","3752748336500","85581490"
"001250","GS글로벌","2380","50","2.15","2350","2400","2345","321943","765207755","196430358320","82533764"
"007070","GS리테일","29600","450","1.54","29150","29750","29150","204091","6018797350","3099650491200","104717922"
"078935","GS우","34200","0","0.00","34350","34350","34100","4423","151251850","61041049200","1784826"
"012630","HDC","9190","-1360","-12.89","9350","9610","9120","3514677","32928517350","549026415990","59741721"
"039570","HDC랩스","10650","-850","-7.39","10900","10900","10150","333424","3529844850","276448450650","25957601"
"089470","HDC현대EP","5740","20","0.35","5700","5750","5640","138032","783195790","183106000000","31900000"
"294870","HDC현대산업개발","20850","-4900","-19.03","21800","22700","20600","11344769","246206254250","1374167830500","65907330"
"011200","HMM","26350","600","2.33","25750","26450","25750","1286258","33761930400","12886190719600","489039496"
"082740","HSD엔진","10050","370","3.82","9740","10250","9450","2516999","25176027430","469548522300","46721246"
"003560","IHQ","1355","10","0.74","1345","1360","1340","490469","662779430","198149438540","146235748"
"175330","JB금융지주","8760","50","0.57","8720","8760","8600","473765","4109477890","1725570151440","196982894"
"234080","JW생명과학","13750","-50","-0.36","13800","14000","13600","23457","323638050","217725117500","15834554"
