종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5230","-90","-1.69","5270","5310","5200","76506","399395670","244880602850","46822295"
"006840","AK홀딩스","19750","0","0.00","19950","20000","19700","23529","466376550","261639329750","13247561"
"027410","BGF","5290","0","0.00","5290","5350","5250","122226","647360830","506341824390","95716791"
"282330","BGF리테일","139500","-2500","-1.76","140500","141500","138000","48402","6736309000","2411104887000","17283906"
"138930","BNK금융지주","8550","80","0.94","8530","8590","8470","1909652","16314696080","2786746353300","325935246"
"001460","BYC","513000","3000","0.59","529000","534000","504000","2716","1404945000","320427495000","624615"
"001465","BYC우","198000","-500","-0.25","199000","199000","192000","523","102685000","42646230000","215385"
"001040","CJ","82900","-1100","-1.31","83100","83900","82300","61001","5053611000","2418773134200","29176998"
"079160","CJ CGV","24350","-500","-2.01","24850","24850","24250","175013","4274698100","924165582200","37953412"
"00104K","CJ4우(전환)","70400","-600","-0.85","71400","71400","69900","7383","518382000","297546444800","4226512"
"000120","CJ대한통운","126500","-2500","-1.94","128000","129500","126000","59947","7610485500","2885761516000","22812344"
"011150","CJ씨푸드","3850","-30","-0.77","3850","3895","3820","180135","693664790","138333476050","35930773"
"011155","CJ씨푸드1우","36600","-350","-0.95","35600","36600","35600","204","7413200","7320000000","200000"
"001045","CJ우","49500","-3500","-6.60","52500","52800","49000","87749","4367031000","111881038500","2260223"
"097950","CJ제일제당","378000","-1500","-0.40","375500","381500","374500","31655","11928467500","5690482308000","15054186"
"097955","CJ제일제당 우","175500","-500","-0.28","176000","176000","172500","4618","802492000","232964491500","1327433"
"000590","CS홀딩스","65300","800","1.24","64500","65600","64200","2403","156382100","75387674600","1154482"
"012030","DB","971","-9","-0.92","987","988","970","528277","515997965","195339888943","201173933"
"016610","DB금융투자","6680","20","0.30","6670","6700","6630","146613","976591230","283541878520","42446389"
"005830","DB손해보험","59300","2300","4.04","56700","61200","56600","476108","28488108600","4198440000000","70800000"
"000990","DB하이텍","74400","-2400","-3.13","76700","77000","73300","1065373","79671188300","3303254947200","44398588"
"000995","DB하이텍1우","100000","-500","-0.50","101000","101000","99600","202","20176700","11231600000","112316"
"139130","DGB금융지주","9480","90","0.96","9450","9530","9420","342435","3244181540","1603502496840","169145833"
