종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5050","-90","-1.75","5090","5140","4975","128834","647691145","236452589750","46822295"
"006840","AK홀딩스","16550","-1050","-5.97","17500","17700","16500","54978","927823700","219247134550","13247561"
"027410","BGF","4700","-150","-3.09","4785","4850","4635","267155","1260465525","449868917700","95716791"
"282330","BGF리테일","157000","4000","2.61","151000","158000","150000","46130","7167923000","2713573242000","17283906"
"138930","BNK금융지주","7970","-330","-3.98","8290","8290","7910","2107834","16828003960","2597703910620","325935246"
"001460","BYC","467000","-21500","-4.40","488500","488500","467000","624","296748500","291695205000","624615"
"001465","BYC우","180000","-4000","-2.17","186000","186000","176500","75","13374000","38769300000","215385"
"001040","CJ","76700","-1300","-1.67","78100","78200","75200","119508","9089905400","2237875746600","29176998"
"079160","CJ CGV","21500","-1450","-6.32","22800","22950","21400","304275","6678790500","877344308000","40806712"
"00104K","CJ4우(전환)","67800","-500","-0.73","67700","68000","66000","9888","658848700","286557513600","4226512"
"000120","CJ대한통운","117500","-3500","-2.89","121000","121000","117000","44706","5289721000","2680450420000","22812344"
"011150","CJ씨푸드","3640","-60","-1.62","3660","3695","3570","181946","658457080","130788013720","35930773"
"011155","CJ씨푸드1우","36150","-850","-2.30","37400","37400","35050","583","21084850","7230000000","200000"
"001045","CJ우","46300","-1450","-3.04","47000","47750","45950","6755","315299750","104648324900","2260223"
"097950","CJ제일제당","351500","-15500","-4.22","366500","369500","350000","50608","18050743500","5291546379000","15054186"
"097955","CJ제일제당 우","154000","-5500","-3.45","159500","162000","154000","5329","830886000","204424682000","1327433"
"000590","CS홀딩스","62300","100","0.16","61900","62700","61100","910","56126200","71924228600","1154482"
"012030","DB","867","-34","-3.77","901","908","860","1031303","906276152","174417799911","201173933"
"016610","DB금융투자","6210","-110","-1.74","6330","6350","6170","209693","1302765690","263592075690","42446389"
"005830","DB손해보험","61600","-1800","-2.84","61800","63000","60700","163677","10056664100","4361280000000","70800000"
"000990","DB하이텍","76500","-2500","-3.16","80000","80000","74500","1297084","99701158200","3396491982000","44398588"
"000995","DB하이텍1우","97400","-3600","-3.56","101500","101500","97400","708","69769400","10939578400","112316"
"139130","DGB금융지주","9100","-350","-3.70","9480","9480","9000","572538","5218331640","1539227080300","169145833"
"001530","DI동일","233500","-8000","-3.31","239000","242500","228000","13645","3186294000","586237942500","2510655"
"000210","DL","57100","-1600","-2.73","58200","58500","56600","106342","6093986200","1196580976400","20955884"
"001880","DL건설","26600","-800","-2.92","27700","27700","26400","35305","944420350","586617354400","22053284"
"000215","DL우","34700","-900","-2.53","35600","35600","34400","2905","100919100","58508190500","1686115"
