종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5020","-20","-0.40","5040","5040","4970","64207","320794415","235047920900","46822295"
"006840","AK홀딩스","19100","-450","-2.30","19300","19500","18850","16323","311207750","253028415100","13247561"
"027410","BGF","5050","-100","-1.94","5130","5130","5020","112279","568382010","483369794550","95716791"
"282330","BGF리테일","151000","7000","4.86","144000","151500","143500","48774","7305722000","2609869806000","17283906"
"138930","BNK금융지주","8580","-290","-3.27","8820","8840","8560","1223211","10577813880","2796524410680","325935246"
"001460","BYC","505000","-2000","-0.39","511000","519000","496000","792","400612500","315430575000","624615"
"001465","BYC우","195000","-2000","-1.02","190500","195000","190500","144","27663500","42000075000","215385"
"001040","CJ","79700","-1600","-1.97","80900","81200","79600","44647","3568253600","2325406740600","29176998"
"079160","CJ CGV","24050","-300","-1.23","24500","24500","23900","120577","2902798350","981401423600","40806712"
"00104K","CJ4우(전환)","70200","-200","-0.28","70400","70400","69100","3349","232539100","296701142400","4226512"
"000120","CJ대한통운","123500","-1000","-0.80","124500","125000","122500","36572","4518877000","2817324484000","22812344"
"011150","CJ씨푸드","3830","-125","-3.16","3985","3990","3825","297021","1153216100","137614860590","35930773"
"011155","CJ씨푸드1우","37400","-50","-0.13","37500","37500","37000","151","5619600","7480000000","200000"
"001045","CJ우","48900","-450","-0.91","49100","49400","48700","1591","77817700","110524904700","2260223"
"097950","CJ제일제당","378000","1500","0.40","373500","386500","373500","31250","11846715657","5690482308000","15054186"
"097955","CJ제일제당 우","170500","-1000","-0.58","173000","174000","169500","2541","434095000","226327326500","1327433"
"000590","CS홀딩스","63400","-1500","-2.31","63700","64300","63300","1390","88609400","73194158800","1154482"
"012030","DB","937","-30","-3.10","967","970","928","832456","782592724","188499975221","201173933"
"016610","DB금융투자","6700","-100","-1.47","6810","6820","6690","115029","775432750","284390806300","42446389"
"005830","DB손해보험","64500","-100","-0.15","63500","65100","63400","103343","6665302900","4566600000000","70800000"
"000990","DB하이텍","83600","-900","-1.07","83900","84500","81900","783209","65105247900","3711721956800","44398588"
"000995","DB하이텍1우","99900","-600","-0.60","100500","101000","99800","424","42525300","11220368400","112316"
"139130","DGB금융지주","9640","-130","-1.33","9670","9780","9610","469602","4547961870","1630565830120","169145833"
"001530","DI동일","261000","-3000","-1.14","262000","266000","258000","4085","1072412500","655280955000","2510655"
"000210","DL","64600","100","0.16","63800","65000","63700","56524","3644525200","1353750106400","20955884"
"001880","DL건설","29500","-1800","-5.75","30900","31150","29350","47914","1433817400","650571878000","22053284"
"000215","DL우","37600","0","0.00","37650","37650","37400","481","18048750","63397924000","1686115"
"375500","DL이앤씨","126000","-1500","-1.18","126500","127500","124000","117964","14829912000","2439200988000","19358738"
"37550K","DL이앤씨우","69300","-500","-0.72","69800","70700","68800","5532","383375500","146492230500","2113885"
"004840","DRB동일","5190","-50","-0.95","5170","5200","5140","7777","40159030","103436700000","19930000"
"155660","DSR","5540","-210","-3.65","5700","5750","5510","73506","412416270","88640000000","16000000"
"069730","DSR제강","4710","-105","-2.18","4815","4815","4705","68462","324976605","67824000000","14400000"
