종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"095570","AJ네트웍스","5040","0","0.00","5040","5040","4965","39152","195967005","235984366800","46822295"
"006840","AK홀딩스","19550","-350","-1.76","19950","19950","19400","22419","438297050","258989817550","13247561"
"027410","BGF","5150","-20","-0.39","5200","5200","5080","129580","663999060","492941473650","95716791"
"282330","BGF리테일","144000","-2000","-1.37","147000","148000","143500","41253","5999180500","2488882464000","17283906"
"138930","BNK금융지주","8870","-50","-0.56","8900","8970","8810","1387768","12323025620","2891045632020","325935246"
"001460","BYC","507000","12500","2.53","490500","511000","486000","921","461241000","316679805000","624615"
"001465","BYC우","197000","3000","1.55","192000","197000","190500","136","26365000","42430845000","215385"
"001040","CJ","81300","-1600","-1.93","82800","82800","80600","43173","3511009600","2372089937400","29176998"
"079160","CJ CGV","24350","-550","-2.21","24700","24900","24250","151840","3710858500","993643437200","40806712"
"00104K","CJ4우(전환)","70400","-1200","-1.68","71100","71500","69800","3043","213661100","297546444800","4226512"
"000120","CJ대한통운","124500","-3500","-2.73","128000","128000","124500","37157","4657934500","2840136828000","22812344"
"011150","CJ씨푸드","3955","30","0.76","3890","3970","3875","309559","1220746245","142106207215","35930773"
"011155","CJ씨푸드1우","37450","0","0.00","37500","37500","37200","74","2770500","7490000000","200000"
"001045","CJ우","49350","-150","-0.30","49500","49500","49100","1754","86436400","111542005050","2260223"
"097950","CJ제일제당","376500","-3500","-0.92","380500","382000","373000","30843","11640705500","5667901029000","15054186"
"097955","CJ제일제당 우","171500","-1000","-0.58","172000","173000","171000","2693","461814500","227654759500","1327433"
"000590","CS홀딩스","64900","-400","-0.61","65300","65300","64200","1940","125669900","74925881800","1154482"
"012030","DB","967","0","0.00","980","980","915","346248","333361669","194535193211","201173933"
"016610","DB금융투자","6800","10","0.15","6790","6800","6730","63617","430820340","288635445200","42446389"
"005830","DB손해보험","64600","-400","-0.62","64700","65700","63600","128894","8304638600","4573680000000","70800000"
"000990","DB하이텍","84500","2300","2.80","81200","85400","81000","1526682","127592759500","3751680686000","44398588"
"000995","DB하이텍1우","100500","500","0.50","99800","101000","99800","809","81181500","11287758000","112316"
"139130","DGB금융지주","9770","100","1.03","9650","9800","9640","627212","6108587330","1652554788410","169145833"
"001530","DI동일","264000","-2500","-0.94","261500","268000","261000","3216","847752000","662812920000","2510655"
"000210","DL","64500","-1100","-1.68","65500","65500","64500","57603","3738281100","1351654518000","20955884"
"001880","DL건설","31300","700","2.29","30500","31450","30450","46460","1449625650","690267789200","22053284"
"000215","DL우","37600","-100","-0.27","37500","38000","37500","456","17204800","63397924000","1686115"
"375500","DL이앤씨","127500","-500","-0.39","127500","128500","126000","118502","15080325000","2468239095000","19358738"
"37550K","DL이앤씨우","69800","-700","-0.99","70000","70900","69600","7096","496361400","147549173000","2113885"
"004840","DRB동일","5240","-10","-0.19","5250","5250","5180","25599","132541160","104433200000","19930000"
"155660","DSR","5750","-180","-3.04","5930","5930","5730","62217","361519250","92000000000","16000000"
"069730","DSR제강","4815","-155","-3.12","4970","4970","4810","63576","308813935","69336000000","14400000"
"017940","E1","47500","-400","-0.84","47900","48150","47300","9623","458625550","325850000000","6860000"
"365550","ESR켄달스퀘어리츠","6210","70","1.14","6180","6240","6150","242177","1497351630","1323282690000","213089000"
"383220","F&F","908000","0","0.00","900000","911000","893000","14868","13414038000","6956564820000","7661415"
"007700","F&F홀딩스","31400","-400","-1.26","31650","31650","31200","38628","1209213350","1228191123800","39114367"
"114090","GKL","13750","-100","-0.72","13900","14050","13650","362597","5010738150","850515462500","61855670"
"078930","GS","39900","-400","-0.99","40100","40250","39750","153503","6128279900","3707323582200","92915378"
"006360","GS건설","43000","-1500","-3.37","44450","44650","42600","602460","26117855950","3680004070000","85581490"
"001250","GS글로벌","2345","-45","-1.88","2390","2390","2330","384919","906563015","193541676580","82533764"
"007070","GS리테일","29050","-700","-2.35","29550","29550","29050","211391","6165249100","3042055634100","104717922"
"078935","GS우","34150","-100","-0.29","34150","34200","34000","2603","88715700","60951807900","1784826"
"012630","HDC","7980","-810","-9.22","8540","8640","7950","2235559","18421760390","476738933580","59741721"
"039570","HDC랩스","9480","-1020","-9.71","10400","10450","9350","322961","3153115530","246078057480","25957601"
"089470","HDC현대EP","5160","-300","-5.49","5400","5400","5110","511289","2660252390","164604000000","31900000"
"294870","HDC현대산업개발","18900","-1700","-8.25","20000","20100","18700","4524086","87786953050","1245648537000","65907330"
"097230","HJ중공업","8000","-210","-2.56","8190","8190","7870","53232","424192410","666194248000","83274281"
"011200","HMM","25200","-1050","-4.00","26000","26050","25000","2718361","68671607900","12323795299200","489039496"
"082740","HSD엔진","10200","210","2.10","10200","10400","9750","2159584","21972697190","476556709200","46721246"
